test,Z1,Z2,is_positive_sentiment,sentiment_certainty,stars,n_words,useful,useful_discrete,n_fans,n_reviews
1,0,0,0.0,0.998494565486908,2,135,3,1,0,14
0,1,0,0.0,0.8682218790054321,4,313,1,1,5,38
1,0,0,1.0,0.9965772032737732,5,194,6,1,102,352
1,0,0,1.0,0.9997408390045166,4,23,0,0,1,88
0,1,1,0.0,0.9985899329185486,2,56,0,0,0,25
0,1,1,1.0,0.9998315572738647,5,21,0,0,1,19
1,0,0,0.0,0.9997093081474304,1,53,0,0,0,4
1,0,0,0.0,0.9871662259101868,3,102,2,1,26,168
1,0,0,1.0,0.999785304069519,3,42,1,1,1,31
1,0,0,1.0,0.9994990825653076,5,148,2,1,0,18
1,0,0,0.0,0.9969497919082642,4,50,0,0,21,915
1,0,0,1.0,0.9998215436935424,4,9,0,0,0,17
0,1,1,1.0,0.9997998476028442,5,30,0,0,0,6
0,1,1,1.0,0.9879789352416992,1,40,0,0,0,12
1,0,0,1.0,0.9975809454917908,5,95,0,0,0,74
0,1,1,0.0,0.9975757598876952,1,91,1,1,0,8
0,0,0,0.0,0.9947213530540466,2,235,0,0,1,16
1,0,0,1.0,0.7532486915588379,5,175,3,1,61,726
0,0,0,0.0,0.999038577079773,2,234,1,1,19,147
1,0,0,1.0,0.9953417778015136,4,89,0,0,1,17
1,1,0,1.0,0.9968432188034058,3,780,6,1,75,510
1,0,0,1.0,0.9564601182937622,5,14,0,0,2,62
1,0,0,1.0,0.7749388217926025,5,122,0,0,5,182
1,0,0,0.0,0.9988863468170166,1,20,1,1,0,2
1,1,0,0.0,0.8133745193481445,4,200,1,1,11,427
1,0,0,1.0,0.5035508871078491,3,199,0,0,0,59
1,0,0,0.0,0.9394781589508056,4,142,0,0,2,85
0,1,0,0.0,0.966228723526001,3,240,3,1,223,1583
1,0,0,1.0,0.998772919178009,4,167,0,0,6,129
0,1,1,1.0,0.9919026494026184,5,28,1,1,1,10
1,1,1,1.0,0.9982991814613342,4,94,0,0,0,13
0,1,1,1.0,0.9581107497215272,3,53,0,0,0,70
1,0,0,1.0,0.99979430437088,5,34,0,0,0,36
1,0,0,1.0,0.9982119798660278,4,116,1,1,1,51
1,1,0,1.0,0.69214928150177,4,290,0,0,8,106
0,0,0,0.0,0.6093412041664124,4,212,1,1,50,1267
1,0,0,1.0,0.998913049697876,5,245,2,1,31,366
1,0,0,0.0,0.8453925848007202,3,36,1,1,29,157
1,0,0,0.0,0.9988499879837036,1,53,0,0,0,18
1,0,0,1.0,0.992977738380432,5,63,0,0,7,391
1,0,0,0.0,0.9728907942771912,4,149,1,1,26,238
1,0,0,1.0,0.999855637550354,5,131,0,0,4,121
1,0,0,0.0,0.9997942447662354,1,32,1,1,3,55
0,1,1,1.0,0.9996705651283264,5,30,1,1,30,222
1,1,0,0.0,0.9987229704856871,3,342,2,1,68,601
1,0,0,1.0,0.9998399019241332,5,65,1,1,8,522
1,1,1,1.0,0.997178077697754,5,89,0,0,0,40
0,1,1,0.0,0.9971656203269958,3,54,0,0,0,35
0,1,1,1.0,0.9996881484985352,5,79,0,0,0,78
0,1,1,0.0,0.9997856616973876,1,20,0,0,0,3
0,0,0,1.0,0.9862130284309388,4,174,0,0,0,57
1,1,1,1.0,0.9959478974342346,5,86,0,0,0,13
0,0,0,1.0,0.9082144498825072,5,274,0,0,3,83
1,0,0,1.0,0.9998849034309388,5,28,0,0,4,212
1,1,1,1.0,0.9995405077934264,5,108,5,1,7,24
0,0,0,1.0,0.9991266131401062,4,223,0,0,7,137
1,0,0,0.0,0.9989489316940308,2,31,0,0,0,10
1,0,0,1.0,0.9998729825019836,5,25,0,0,0,30
0,1,0,1.0,0.9993131160736084,5,289,0,0,5,22
1,1,0,0.0,0.8254930973052979,3,341,0,0,8,133
1,0,0,0.0,0.9977202415466307,2,111,0,0,0,42
0,1,1,1.0,0.9998648166656494,5,50,0,0,0,31
0,1,1,1.0,0.9989158511161804,4,66,0,0,1,64
1,0,0,0.0,0.9995352029800416,2,24,0,0,0,10
1,1,0,0.0,0.9976245760917664,3,508,1,1,33,537
1,0,0,0.0,0.9676734209060668,2,67,0,0,1,41
1,0,0,1.0,0.9963252544403076,4,54,0,0,19,228
1,1,0,0.0,0.9951606392860411,3,257,1,1,18,668
1,1,1,1.0,0.9997100234031676,4,74,0,0,19,186
1,1,0,1.0,0.9887645244598388,5,266,5,1,71,983
0,1,1,1.0,0.9997268319129944,5,61,0,0,0,25
0,1,1,1.0,0.9997577667236328,5,21,0,0,0,14
1,1,1,0.0,0.9993945360183716,1,35,1,1,5,87
0,1,1,0.0,0.9961991310119628,4,23,0,0,0,11
1,0,0,1.0,0.9985237121582032,4,23,1,1,1,3
1,0,0,1.0,0.9998171329498292,5,37,0,0,1,19
1,0,0,1.0,0.9998140335083008,4,32,0,0,3,85
0,1,1,0.0,0.9991546869277954,2,102,0,0,0,8
1,1,1,0.0,0.9887712001800536,2,93,0,0,0,3
1,0,0,1.0,0.975774884223938,4,108,0,0,2,104
1,0,0,0.0,0.9968078732490541,3,168,1,1,7,277
1,0,0,1.0,0.9992562532424928,4,87,1,1,0,94
0,0,0,1.0,0.9686684012413024,5,196,4,1,8,47
1,0,0,1.0,0.9995787739753724,4,18,0,0,0,10
1,0,0,1.0,0.9990913867950441,4,53,0,0,3,111
0,1,1,0.0,0.9937533736228944,4,118,0,0,33,372
1,0,0,0.0,0.9617052674293518,2,43,0,0,0,20
0,1,1,1.0,0.9952163696289062,4,53,0,0,0,15
1,0,0,1.0,0.9740073084831238,5,25,0,0,1,62
1,1,0,1.0,0.9951372742652892,3,765,2,1,7,72
0,0,0,0.0,0.9991586208343506,2,248,0,0,0,3
1,0,0,0.0,0.980372190475464,4,27,0,0,0,12
1,1,1,0.0,0.9906598925590516,4,112,1,1,1,19
0,0,0,1.0,0.9986023902893066,4,250,0,0,1,51
0,0,0,1.0,0.9981144666671752,4,172,1,1,0,35
1,0,0,1.0,0.9985163807868958,4,257,0,0,47,354
1,0,0,1.0,0.9996460676193236,5,52,1,1,2,47
0,0,0,1.0,0.6617959141731262,3,210,2,1,1,44
1,0,0,0.0,0.9979496002197266,1,104,1,1,0,4
1,0,0,1.0,0.9997864365577698,5,27,0,0,0,2
1,0,0,0.0,0.9960259199142456,2,130,1,1,0,30
1,1,0,0.0,0.9963903427124025,3,313,3,1,119,454
1,0,0,1.0,0.9987422227859496,5,40,0,0,0,24
0,1,1,1.0,0.7753587961196899,3,70,0,0,5,300
0,1,1,0.0,0.9850600361824036,1,121,1,1,1,18
1,1,1,0.0,0.9986820816993712,2,66,0,0,0,32
1,0,0,1.0,0.9985628128051758,5,106,0,0,0,43
1,1,0,0.0,0.9982802271842957,5,507,3,1,13,118
0,1,0,0.0,0.9990888833999634,2,521,1,1,2,22
1,0,0,1.0,0.9979519844055176,5,118,1,1,5,144
1,0,0,0.0,0.9941868782043456,3,56,0,0,0,11
0,1,1,0.0,0.9995121359825134,3,34,0,0,0,44
1,0,0,0.0,0.989568293094635,2,113,3,1,3,80
0,1,1,0.0,0.9980149269104004,2,85,0,0,1,23
1,0,0,1.0,0.9994135499000548,5,35,0,0,0,32
1,0,0,1.0,0.9680558443069458,2,43,0,0,1,16
1,0,0,0.0,0.7200995087623596,3,41,0,0,1,45
1,0,0,0.0,0.9998105764389038,1,20,0,0,0,3
0,1,1,1.0,0.9998387694358826,4,25,0,0,0,11
1,0,0,1.0,0.99790221452713,5,50,0,0,0,46
1,0,0,0.0,0.9990339279174804,1,378,7,1,5,56
1,0,0,1.0,0.9974089860916138,3,154,2,1,38,441
1,1,1,1.0,0.9995408654212952,5,197,5,1,58,785
0,1,1,1.0,0.9997395277023317,5,47,1,1,0,31
1,0,0,1.0,0.9998559951782228,5,77,0,0,3,32
1,0,0,0.0,0.99954354763031,1,132,2,1,0,32
1,0,0,1.0,0.9593360424041748,5,68,0,0,15,122
0,0,0,1.0,0.98779296875,4,216,3,1,25,111
1,0,0,1.0,0.9998150467872621,5,103,1,1,1,46
0,1,1,1.0,0.9905985593795776,5,89,0,0,4,49
0,0,0,1.0,0.9995437264442444,5,213,1,1,68,269
1,1,1,1.0,0.9994986653327942,4,83,0,0,2,86
1,0,0,1.0,0.9994521737098694,5,85,0,0,7,85
1,0,0,1.0,0.9998400807380676,5,32,1,1,1,84
1,1,1,1.0,0.999248504638672,5,98,0,0,4,427
1,0,0,1.0,0.9988663792610168,4,146,0,0,0,84
0,1,1,1.0,0.9377893209457396,4,126,1,1,27,154
0,1,1,1.0,0.999365508556366,4,67,0,0,0,13
1,0,0,1.0,0.761555016040802,3,143,0,0,43,601
1,0,0,0.0,0.999500572681427,3,190,0,0,1,433
1,0,0,1.0,0.8221675157546997,5,68,1,1,0,29
1,0,0,1.0,0.9989175796508788,5,52,0,0,3,76
1,0,0,0.0,0.997803270816803,3,14,0,0,0,10
1,0,0,0.0,0.999710500240326,2,109,0,0,4,111
1,1,0,1.0,0.9735655784606934,4,300,5,1,3,19
1,1,0,1.0,0.9974429607391356,5,445,2,1,12,27
1,0,0,1.0,0.6517549753189087,3,153,0,0,3,122
0,0,0,0.0,0.9954001307487488,2,217,4,1,0,37
1,0,0,1.0,0.9998706579208374,5,44,0,0,3,59
0,1,1,1.0,0.9994247555732728,5,50,0,0,12,60
1,0,0,1.0,0.9996415376663208,5,148,0,0,2,31
0,1,1,1.0,0.9998358488082886,5,31,0,0,0,32
1,0,0,1.0,0.9996052384376526,5,45,1,1,0,19
1,0,0,1.0,0.9981908798217772,5,45,0,0,1,91
1,0,0,0.0,0.6307772397994995,3,267,0,0,2,135
0,1,1,0.0,0.9969929456710817,1,20,0,0,5,107
1,1,1,1.0,0.998360514640808,5,102,5,1,92,967
1,0,0,0.0,0.9978776574134828,2,66,0,0,0,5
1,0,0,1.0,0.99918395280838,5,79,1,1,3,34
1,0,0,0.0,0.9997797608375548,1,28,1,1,17,79
0,1,1,1.0,0.9996094107627868,5,79,0,0,2,97
1,1,0,1.0,0.918526530265808,4,609,3,1,5,82
1,0,0,0.0,0.998606026172638,1,51,1,1,5,22
1,1,1,1.0,0.9954896569252014,5,173,1,1,32,422
1,1,0,0.0,0.9923186898231506,3,274,0,0,0,8
1,1,1,1.0,0.9946579933166504,5,131,0,0,2,114
1,1,0,0.0,0.9892761707305908,2,290,1,1,21,446
1,1,1,1.0,0.9578796625137328,4,87,1,1,9,442
1,0,0,1.0,0.9995864033699036,4,130,5,1,5,95
1,0,0,1.0,0.9998214244842528,5,63,0,0,0,15
1,1,1,1.0,0.9998263120651244,4,17,1,1,15,116
1,0,0,1.0,0.9989953041076659,5,101,2,1,1,15
0,0,0,0.0,0.9992486238479614,1,235,2,1,0,18
1,0,0,0.0,0.9997665882110596,1,19,0,0,0,1
1,0,0,0.0,0.9235870838165284,3,174,0,0,0,66
1,0,0,1.0,0.8909073472023009,5,182,1,1,2,64
0,1,1,1.0,0.995064914226532,1,79,0,0,0,17
1,0,0,0.0,0.9996014833450316,1,77,1,1,0,5
1,0,0,1.0,0.9982562065124512,5,211,2,1,139,1131
1,0,0,1.0,0.9998252987861632,5,183,1,1,5,190
0,1,1,1.0,0.9979227781295776,3,81,0,0,54,421
1,0,0,1.0,0.9995512962341307,5,116,0,0,0,6
0,0,0,1.0,0.99980229139328,5,131,1,1,40,282
1,1,0,0.0,0.9958312511444092,2,419,1,1,1,20
1,0,0,1.0,0.9991786479949952,5,184,3,1,9,100
1,0,0,1.0,0.9987295866012572,5,200,0,0,24,154
1,0,0,0.0,0.8397102952003479,5,79,0,0,0,33
1,0,0,1.0,0.9998441338539124,5,34,0,0,1,122
0,0,0,0.0,0.9410927891731262,4,242,3,1,80,2043
1,1,1,1.0,0.9967564940452576,5,77,1,1,0,11
1,0,0,1.0,0.9928380250930786,3,86,0,0,0,27
1,0,0,1.0,0.9998462796211244,5,15,0,0,0,9
0,0,0,0.0,0.6056652665138245,3,218,0,0,0,60
1,0,0,0.0,0.998620867729187,2,40,2,1,8,42
0,1,0,0.0,0.9801373481750488,2,407,2,1,9,389
0,1,1,1.0,0.9998641610145568,5,53,0,0,0,13
1,0,0,0.0,0.9987168908119202,2,348,1,1,7,123
1,0,0,1.0,0.9994741082191468,5,50,0,0,16,426
1,1,0,0.0,0.9975717067718506,2,339,1,1,0,11
1,0,0,1.0,0.7977800965309143,4,214,2,1,14,221
1,0,0,0.0,0.9993115067481996,2,155,0,0,3,132
0,1,1,1.0,0.9976782202720642,5,20,1,1,0,7
1,0,0,0.0,0.9561333060264589,3,265,0,0,1,8
0,1,1,0.0,0.970324456691742,3,151,0,0,0,108
1,0,0,1.0,0.9996877908706664,5,22,0,0,2,135
1,0,0,1.0,0.9996097087860109,4,25,0,0,0,4
1,0,0,1.0,0.9998447895050048,5,36,0,0,0,6
1,0,0,0.0,0.9991776943206788,1,23,0,0,0,3
1,0,0,0.0,0.9695432186126708,4,87,1,1,1,147
0,1,1,1.0,0.9998828768730164,5,56,0,0,0,16
1,1,0,1.0,0.9996140599250792,5,237,0,0,12,143
0,1,1,1.0,0.9998368620872498,5,17,0,0,1,56
1,0,0,0.0,0.9990988969802856,1,245,0,0,0,31
0,0,0,1.0,0.9997310638427734,4,145,1,1,7,123
1,0,0,1.0,0.9996639490127563,4,35,0,0,0,35
0,1,0,1.0,0.9870727062225342,4,239,0,0,26,191
1,0,0,0.0,0.9961427450180054,2,127,3,1,1,20
1,0,0,0.0,0.6832460761070251,3,26,0,0,0,17
1,0,0,1.0,0.9998604655265808,5,37,0,0,4,73
1,0,0,1.0,0.973475694656372,5,38,1,1,0,15
0,1,1,1.0,0.9996862411499025,5,31,2,1,29,223
1,0,0,0.0,0.9996101856231691,1,151,0,0,0,15
1,0,0,1.0,0.9992438554763794,5,64,2,1,12,489
1,0,0,1.0,0.9966784715652466,5,152,3,1,12,161
1,0,0,1.0,0.9901710152626038,5,150,3,1,14,91
1,0,0,1.0,0.9995256066322328,5,219,95,1,25,311
1,1,1,1.0,0.996606945991516,4,45,0,0,9,556
1,0,0,0.0,0.9987303614616394,1,77,0,0,0,21
1,1,0,1.0,0.9972358942031859,4,196,3,1,23,546
0,1,1,1.0,0.9997360706329346,5,106,0,0,0,2
1,0,0,1.0,0.9978868961334229,5,130,0,0,4,67
0,1,0,0.0,0.9956122636795044,3,373,9,1,149,1066
1,0,0,0.0,0.9994547367095948,2,45,0,0,0,8
1,1,1,1.0,0.999426007270813,5,99,1,1,7,65
1,0,0,0.0,0.9959072470664978,3,180,2,1,68,1239
0,0,0,0.0,0.9979814887046814,1,290,0,0,1,14
1,1,0,0.0,0.9375486969947816,5,447,2,1,3,127
1,1,0,1.0,0.965139865875244,2,826,1,1,5,83
1,0,0,1.0,0.9987928867340088,5,58,3,1,3,14
0,1,1,0.0,0.9981643557548524,1,105,1,1,0,20
1,1,1,1.0,0.9998707175254822,5,90,0,0,32,369
1,1,1,1.0,0.9990530610084534,5,66,0,0,0,5
1,0,0,0.0,0.9982733130455016,2,110,0,0,1,31
0,1,1,1.0,0.999836564064026,5,31,3,1,1,43
1,0,0,1.0,0.657056987285614,1,78,0,0,0,41
0,1,1,0.0,0.9753424525260924,3,100,0,0,0,26
1,0,0,1.0,0.7301830053329468,4,44,0,0,1,38
1,0,0,0.0,0.515754759311676,3,96,1,1,2,12
1,1,1,0.0,0.9976684451103209,1,238,1,1,3,30
1,0,0,1.0,0.9997369647026062,5,27,0,0,6,128
1,0,0,1.0,0.9996176958084106,5,134,0,0,3,92
1,0,0,1.0,0.9894968271255492,5,241,1,1,3,13
0,1,1,1.0,0.9993248581886292,5,17,0,0,1,22
1,1,0,0.0,0.9770594239234924,5,247,0,0,14,215
0,1,0,1.0,0.9997006058692932,5,370,4,1,38,873
1,0,0,1.0,0.9998707771301271,5,15,0,0,8,96
1,0,0,1.0,0.9910070300102234,5,200,3,1,134,733
1,0,0,1.0,0.9992353916168212,5,56,0,0,1,17
1,0,0,1.0,0.989090085029602,4,270,3,1,9,83
1,0,0,1.0,0.9369917511940002,1,28,1,1,0,41
1,1,1,1.0,0.9993115067481996,4,175,0,0,1,112
1,0,0,1.0,0.9980570673942566,5,38,0,0,30,357
1,1,0,0.0,0.999675989151001,1,478,2,1,0,15
1,1,1,1.0,0.999485433101654,5,17,0,0,0,21
1,0,0,1.0,0.9954065680503844,3,104,0,0,0,66
1,0,0,0.0,0.9931575655937196,4,48,0,0,0,11
1,0,0,1.0,0.9610114693641664,5,201,3,1,1,97
0,1,1,1.0,0.9997103810310364,5,127,1,1,2,68
1,0,0,1.0,0.9975826144218444,5,114,0,0,19,301
1,0,0,1.0,0.9912983179092408,5,44,3,1,1,13
1,0,0,1.0,0.996399223804474,4,54,0,0,0,118
1,0,0,0.0,0.99975323677063,1,31,0,0,1,6
0,1,1,1.0,0.9997424483299256,3,17,0,0,0,9
0,1,1,1.0,0.9914936423301696,4,64,0,0,2,53
1,0,0,1.0,0.7724043130874634,4,118,0,0,1,94
1,0,0,0.0,0.9901949763298036,3,106,0,0,1,133
1,0,0,1.0,0.9998438954353333,4,55,0,0,0,32
1,0,0,0.0,0.9944661259651184,3,236,0,0,1,53
1,1,1,1.0,0.9997996091842652,5,42,0,0,0,11
1,0,0,1.0,0.9955329895019532,5,191,8,1,72,511
1,1,0,1.0,0.9997724294662476,5,369,1,1,1,30
1,1,1,0.0,0.999460518360138,1,155,0,0,0,22
1,0,0,1.0,0.9937089681625366,3,23,0,0,0,10
1,0,0,1.0,0.9783923625946044,5,109,0,0,28,289
1,0,0,1.0,0.9998060464859008,5,37,0,0,0,8
0,1,0,0.0,0.9289166927337646,3,266,9,1,90,1047
1,0,0,1.0,0.9998121857643129,5,28,1,1,15,236
1,0,0,1.0,0.9979689717292786,5,135,0,0,109,440
1,1,0,1.0,0.9994112849235536,5,322,3,1,166,1426
0,0,0,0.0,0.9993932247161864,2,125,0,0,0,19
1,1,1,0.0,0.9995645880699158,1,120,0,0,0,38
0,1,1,1.0,0.9994826912879944,4,103,9,1,20,431
1,1,1,0.0,0.98838609457016,5,212,1,1,19,126
1,1,1,0.0,0.8882423639297485,3,191,0,0,22,265
1,1,0,0.0,0.8312354683876038,4,658,0,0,0,10
0,1,1,0.0,0.9994710683822632,2,29,0,0,10,192
1,0,0,1.0,0.9991964101791382,5,118,0,0,18,601
1,0,0,1.0,0.9997159838676452,5,43,0,0,4,138
1,0,0,1.0,0.9727882742881776,3,75,0,0,1,35
1,0,0,1.0,0.9964315891265868,4,228,0,0,0,9
0,0,0,0.0,0.5500323176383972,3,156,0,0,12,130
0,0,0,1.0,0.9937286972999572,4,187,4,1,198,1436
0,1,1,1.0,0.9995770454406738,5,57,1,1,1,17
1,0,0,0.0,0.9376900792121888,3,112,1,1,10,151
1,0,0,1.0,0.9990603923797609,5,138,0,0,28,484
0,1,1,1.0,0.9998080134391784,5,72,0,0,0,125
1,0,0,0.0,0.9847939610481262,4,95,0,0,0,46
1,0,0,0.0,0.998556673526764,2,181,0,0,0,3
1,0,0,1.0,0.999853253364563,5,41,0,0,1,73
1,0,0,0.0,0.958242654800415,3,137,0,0,10,261
1,1,0,0.0,0.9986220002174376,2,533,1,1,1,68
1,1,1,0.0,0.9968542456626892,2,312,0,0,1,47
1,1,1,0.0,0.9996691346168518,1,111,0,0,1,112
0,1,1,0.0,0.9916127324104308,5,89,0,0,1,45
1,0,0,0.0,0.9970744848251344,3,155,0,0,3,130
1,1,1,1.0,0.9997026324272156,5,76,0,0,0,14
1,0,0,0.0,0.9990820288658142,1,343,1,1,0,3
0,0,0,1.0,0.9989861249923706,4,172,0,0,48,614
1,0,0,1.0,0.9987947940826416,5,228,2,1,0,1
1,1,0,0.0,0.9929535388946532,3,326,4,1,66,332
0,1,1,1.0,0.9998292326927184,5,43,0,0,0,34
1,0,0,1.0,0.9993185997009276,3,10,0,0,0,24
1,0,0,1.0,0.9916041493415833,3,107,0,0,33,224
1,0,0,0.0,0.530731201171875,2,162,0,0,0,29
1,0,0,1.0,0.9997873306274414,5,78,1,1,3,26
0,0,0,1.0,0.9994913935661316,5,162,0,0,1,12
0,1,1,0.0,0.967691957950592,5,43,1,1,1,29
1,0,0,1.0,0.9975619912147522,5,188,2,1,5,122
1,0,0,0.0,0.8540045022964478,3,90,3,1,14,299
1,0,0,1.0,0.9998362064361572,5,169,6,1,3,59
1,0,0,1.0,0.9988472461700441,4,77,0,0,1,5
1,0,0,1.0,0.9998326897621156,5,67,0,0,5,471
0,1,1,1.0,0.9744437336921692,1,18,0,0,0,14
1,0,0,0.0,0.9997689723968506,1,50,0,0,0,20
1,1,1,0.0,0.9995501041412354,2,135,1,1,7,70
0,1,0,1.0,0.9956459999084472,5,245,14,1,260,813
1,1,1,1.0,0.9998127818107604,5,37,0,0,1,8
0,1,1,1.0,0.9991097450256348,5,33,0,0,0,5
1,0,0,1.0,0.9766421914100648,5,210,2,1,15,260
0,1,0,0.0,0.9443082809448242,5,742,1,1,77,1085
1,1,0,1.0,0.9633980989456176,5,252,2,1,23,189
0,0,0,1.0,0.9983944296836852,4,171,0,0,23,195
0,1,1,0.0,0.9690427780151368,3,97,1,1,0,16
1,1,1,1.0,0.9102404117584229,4,224,4,1,20,132
0,1,1,1.0,0.9998135566711426,5,41,0,0,3,146
1,0,0,1.0,0.9868479371070862,4,138,4,1,22,221
1,0,0,1.0,0.9998396635055542,5,100,0,0,1,12
0,1,1,1.0,0.999766170978546,5,33,0,0,0,12
1,0,0,1.0,0.9588468074798584,3,112,0,0,0,10
0,1,1,0.0,0.9969813227653505,4,82,0,0,0,44
1,0,0,1.0,0.9984570741653442,4,96,0,0,72,554
1,0,0,1.0,0.9981684684753418,4,101,0,0,0,90
0,0,0,0.0,0.9996565580368042,1,292,0,0,0,20
1,0,0,1.0,0.999318540096283,4,175,1,1,20,297
1,0,0,1.0,0.9988561272621156,5,17,0,0,46,441
1,0,0,1.0,0.9946489334106444,4,118,0,0,5,91
0,1,1,1.0,0.9998495578765868,5,64,0,0,1,53
1,1,0,1.0,0.8217918276786804,5,380,6,1,30,332
1,0,0,0.0,0.9753424525260924,3,100,0,0,0,26
1,0,0,0.0,0.995778739452362,4,123,2,1,50,583
1,0,0,1.0,0.9997267723083496,5,14,0,0,0,9
1,0,0,1.0,0.9991854429244996,5,95,3,1,34,204
1,0,0,1.0,0.9998155236244202,5,46,0,0,0,27
1,1,1,1.0,0.9996678233146667,5,68,0,0,0,41
1,0,0,1.0,0.9982454180717468,2,88,0,0,8,71
1,0,0,1.0,0.9997645020484924,5,237,0,0,0,11
1,1,1,0.0,0.9057344794273376,4,193,0,0,4,124
1,0,0,1.0,0.9991323947906494,4,17,0,0,1,13
1,1,0,0.0,0.6746088266372681,3,350,0,0,9,182
0,0,0,1.0,0.9987105131149292,4,144,0,0,5,58
0,1,1,1.0,0.999800145626068,5,79,0,0,0,12
0,1,1,1.0,0.9995799660682678,4,66,0,0,1,88
1,0,0,0.0,0.992435336112976,3,135,1,1,8,185
0,1,1,1.0,0.9996945858001708,4,17,0,0,2,32
1,0,0,0.0,0.6088669896125793,5,330,7,1,4,194
1,0,0,1.0,0.9991384744644164,5,87,0,0,4,189
1,0,0,1.0,0.99894779920578,2,33,1,1,0,8
1,0,0,0.0,0.9795839190483092,3,88,2,1,122,1351
0,1,1,0.0,0.997279703617096,1,58,0,0,1,9
1,0,0,1.0,0.9436870813369752,4,45,1,1,0,82
1,0,0,0.0,0.9959613084793092,2,102,0,0,1,10
1,0,0,0.0,0.9997719526290894,1,32,0,0,0,12
0,1,0,0.0,0.9989745616912842,2,275,9,1,202,2367
1,1,0,1.0,0.988449215888977,4,671,3,1,0,24
1,0,0,1.0,0.9951242804527284,4,234,0,0,4,178
1,0,0,1.0,0.9992007613182068,4,49,0,0,0,36
1,0,0,0.0,0.9969328045845032,2,77,2,1,0,22
1,1,1,1.0,0.999343991279602,5,205,0,0,8,181
1,0,0,0.0,0.9970333576202391,2,35,0,0,1,125
1,0,0,0.0,0.9879642724990844,3,154,2,1,2,47
1,0,0,0.0,0.9997085332870485,1,59,0,0,1,33
0,0,0,0.0,0.9993364214897156,1,298,12,1,1,8
0,1,1,0.0,0.999184548854828,3,82,0,0,0,8
0,1,1,1.0,0.9998148679733276,5,26,0,0,0,57
1,1,0,1.0,0.9482670426368712,5,444,1,1,8,148
1,1,0,0.0,0.5131587386131287,4,335,2,1,38,346
1,0,0,0.0,0.998696506023407,1,29,0,0,0,20
1,0,0,1.0,0.9998868107795716,5,30,0,0,1,22
1,0,0,0.0,0.999735414981842,1,41,0,0,0,1
1,0,0,0.0,0.974928081035614,3,141,0,0,0,11
1,0,0,1.0,0.99972665309906,4,72,0,0,0,31
0,1,0,0.0,0.9878657460212708,4,236,1,1,57,1290
0,1,1,0.0,0.9993954300880432,2,94,0,0,1,40
1,0,0,0.0,0.9872101545333862,3,64,0,0,0,100
0,1,1,1.0,0.9995872974395752,4,35,0,0,0,11
1,1,0,1.0,0.9930142164230348,5,343,0,0,2,64
1,0,0,1.0,0.9998721480369568,5,33,0,0,0,110
1,0,0,1.0,0.99862402677536,4,18,0,0,1,91
1,0,0,0.0,0.8787466287612915,3,90,0,0,5,47
1,0,0,0.0,0.9963959455490112,4,115,0,0,1,102
0,1,1,0.0,0.9993519186973572,4,58,0,0,0,12
1,0,0,1.0,0.9978737831115724,4,75,0,0,0,13
1,0,0,1.0,0.9705100655555724,5,96,1,1,8,100
0,0,0,0.0,0.999574899673462,1,159,2,1,2,25
0,1,1,1.0,0.9996672272682191,5,41,0,0,3,33
0,0,0,0.0,0.5539871454238892,4,218,4,1,33,189
1,0,0,1.0,0.9590760469436646,4,237,0,0,2,16
1,1,0,1.0,0.9991203546524048,4,541,3,1,2,15
1,0,0,0.0,0.9849601984024048,5,173,0,0,2,130
1,0,0,1.0,0.9998205304145812,5,83,0,0,0,3
1,1,0,0.0,0.995840847492218,4,542,6,1,97,874
0,1,1,1.0,0.9030482172966005,4,103,0,0,1,292
0,1,1,0.0,0.9990751147270204,3,141,1,1,2,14
1,0,0,1.0,0.9987160563468932,5,45,1,1,3,162
0,1,1,1.0,0.9987151622772216,5,102,0,0,0,39
1,0,0,1.0,0.9998543858528136,5,22,0,0,0,21
1,0,0,0.0,0.9754908084869384,2,62,1,1,2,21
0,1,1,1.0,0.999823272228241,5,105,0,0,0,8
1,1,0,0.0,0.9967870712280272,1,503,3,1,22,290
1,1,1,1.0,0.99981027841568,5,78,0,0,0,25
1,1,0,1.0,0.9971482157707214,4,198,3,1,63,1512
1,0,0,1.0,0.9994725584983826,4,228,3,1,7,264
0,1,0,1.0,0.997613251209259,5,389,5,1,25,460
0,1,1,0.0,0.985642433166504,3,114,0,0,0,31
0,1,1,0.0,0.9982196092605592,1,104,0,0,0,28
1,0,0,0.0,0.995984137058258,1,132,0,0,0,27
0,0,0,0.0,0.9825195670127868,2,245,0,0,4,126
0,1,1,0.0,0.9597490429878236,3,55,1,1,6,81
1,0,0,1.0,0.9969729781150818,1,46,1,1,0,1
1,0,0,1.0,0.9998608827590942,5,42,0,0,0,44
0,1,1,0.0,0.9530208706855774,3,61,0,0,4,221
0,0,0,1.0,0.9767956137657166,4,248,0,0,2,56
1,0,0,1.0,0.9997316002845764,5,112,0,0,1,35
1,0,0,1.0,0.9997674226760864,4,35,2,1,109,1339
1,1,1,1.0,0.9391999840736388,4,169,0,0,0,15
0,1,1,0.0,0.9975391626358032,2,126,0,0,0,24
1,0,0,0.0,0.870802104473114,5,247,0,0,0,16
1,0,0,1.0,0.9985113739967346,5,83,0,0,4,6
1,1,0,0.0,0.9996545314788818,3,314,1,1,4,135
1,0,0,1.0,0.5622919797897339,4,19,0,0,0,3
0,1,1,0.0,0.5924506783485413,3,64,0,0,2,50
